,X,Y,objectid,Designação,nome_escola,endereco,bairro,cre,cod_atividade,globalid,cod_microarea,Código da Escola_x,Nome da Escola_x,Média - 6º a 9º ano,Taxa de Aprovação - 2021 - 6º,Taxa de Aprovação - 2021 - 7º,Taxa de Aprovação - 2021 - 8º,Taxa de Aprovação - 2021 - 9º,Indicador de Rendimento (P)_x,Nota SAEB - 2021 - Matemática_x,Nota SAEB - 2021 - Língua Portuguesa_x,Nota SAEB - 2021 - Nota Média Padronizada (N),IDEB 2021 (N x P)_x,Código da Escola_y,Nome da Escola_y,Taxa de Aprovação - 2021 - 1º ao 5º ano,Taxa de Aprovação - 2021 - 1º,Taxa de Aprovação - 2021 - 2º,Taxa de Aprovação - 2021 - 3º,Taxa de Aprovação - 2021 - 4º,Taxa de Aprovação - 2021 - 5º,Indicador de Rendimento (P)_y,Nota SAEB - 2021 - Matemática_y,Nota SAEB - 2021 - Língua Portuguesa_y,Nota Média Padronizada (N),IDEB 2021 (N x P)_y
365,-43.6351408479892,-22.9280794393847,16655.0,1019056,Escola Municipal Professora Sonia Mota Molisani,"Estr. Santa Eugênia, S/Nº - Pça. 7 de Abril ",Paciência,10.0,1.0,{C18B292C-7674-4D83-B47B-D748F706BA5B},10.18,,,,,,,,,,,,,,,,,,,,,,,,,
366,-43.2821497970558,-22.8299583888621,16657.0,411014,Escola Municipal João de Deus,"Pça. Almeida Garret, S/Nº  ",Penha Circular,4.0,1.0,{B56E9C61-FC96-4BBC-8253-AF1DB2C5DF46},4.13,,,,,,,,,,,,,33070628.0,ESCOLA MUNICIPAL JOAO DE DEUS,100.0,100,100,100,100,100.0,1.0,243.86,236.95,6.926051,6.9
367,-43.2792206659375,-22.8288670267502,16659.0,411015,Escola Municipal Suíça,"Pça. Antonio José de Almeida, S/Nº  ",Penha Circular,4.0,1.0,{B02CDC8F-7BA0-4397-8E97-00F557630AC4},4.14,,,,,,,,,,,,,,,,,,,,,,,,,
368,-43.2251902779364,-22.9026054076034,16660.0,107003,Escola Municipal Portugal,"Av. do Exército, 175  ",São Cristovão,1.0,1.0,{28ABF75A-8B2A-49DF-9A1F-5F81E0F64E24},1.4,,,,,,,,,,,,,,,,,,,,,,,,,
369,-43.2111327999155,-22.9154602542794,16661.0,208001,Escola Municipal Azevedo Sodré,"Rua Barão de Ubá, 331  ",Praça da Bandeira,2.0,1.0,{59152E62-64DA-476A-BA77-E8C07F174418},2.15,,,,,,,,,,,,,33063095.0,ESCOLA MUNICIPAL AZEVEDO SODRE,97.1,100,95.8,100,92.3,100.0,0.975179,229.43,213.54,6.225033,6.1
370,-43.302388373585,-22.8346753715089,16663.0,431003,Escola Municipal Miguel Gustavo,"Rua Minduri, S/Nº  ",Bráz de Pina,4.0,1.0,{DEBD7F61-5983-4B14-85E0-3E64FF93479D},4.20,,,,,,,,,,,,,,,,,,,,,,,,,
371,-43.3071318157068,-22.8260008430571,16664.0,431008,Escola Municipal Odilon Braga,"Pça. Laguna, S/Nº  ",Cordovil,4.0,1.0,{207D66EF-5C92-4218-9215-C37F0324BB7C},4.21,33070741.0,ESCOLA MUNICIPAL ODILON BRAGA,98.7,97,98.4,99.2,100.0,0.986375,252.51,243.1,4.926833,4.9,,,,,,,,,,,,,
372,-43.3048582026354,-22.8262843381522,16665.0,431004,Escola Municipal Alfredo Gomes,"Rua Ten. Palestrina, 538  ",Cordovil,4.0,1.0,{F823F979-B37C-4235-ADB0-8BE800745FA8},4.21,,,,,,,,,,,,,33070393.0,ESCOLA MUNICIPAL ALFREDO GOMES,99.6,98,100,100,100,100.0,0.995935,218.55,212.21,5.993218,6.0
373,-43.295502792293,-22.8233409363393,16666.0,431009,Escola Municipal Roraima,"Estrada Porto Velho, 50  ",Cordovil,4.0,1.0,{0D14E924-10C2-4A43-8758-08274C1E8AE9},4.22,33070849.0,ESCOLA MUNICIPAL RORAIMA,94.7,91.9,93.5,96.7,96.9,0.94702,248.66,255.09,5.0625,4.8,,,,,,,,,,,,,
374,-43.3036277562775,-22.8178584599645,16668.0,431015,Escola Municipal Joseph Bloch,"Rua Álvaro de Macedo, 77  ",Parada de Lucas,4.0,1.0,{27C46751-5AEA-4573-AEC0-0301AC8FA094},4.21,,,,,,,,,,,,,,,,,,,,,,,,,
375,-43.2942257168138,-22.8180178572976,16669.0,431010,Escola Municipal Armando Fajardo,"Rua Cinco Rios,46 - Cidade Alta",Cordovil,4.0,1.0,{CB2430FA-3E9E-4FE8-A084-3D2A2C25A816},4.22,,,,,,,,,,,,,33070431.0,ESCOLA MUNICIPAL ARMANDO FAJARDO,96.6,96.4,100,96.2,94.7,96.9,0.968091,209.18,192.3,5.452401,5.3
376,-43.2921371908647,-22.8157838830073,16670.0,431013,Escola Municipal Montese,"Rua Mar Grande, 315 - Cidade Alta",Cordovil,4.0,1.0,{05087353-90AE-4AA7-A367-22F11C5EF74F},4.22,,,,,,,,,,,,,33070733.0,ESCOLA MUNICIPAL MONTESE,99.1,100,100,100,97.1,97.9,0.989841,204.44,194.1,5.39467,5.3
377,-43.6725360805444,-22.9318941610225,16671.0,1019020,Escola Municipal Professora Maria Santiago,"Rua Felipe Cardoso, S/Nº  ",Santa Cruz,10.0,1.0,{683358E0-6500-4C3E-9AF5-EA7C3A61AED5},10.13,,,,,,,,,,,,,33085013.0,ESCOLA MUNICIPAL PROFESSORA MARIA SANTIAGO,98.7,100,96.5,97.6,100,100.0,0.987974,217.04,205.56,5.843492,5.8
378,-43.700252293543,-22.9365720715793,16672.0,1019011,Escola Municipal Ronald de Carvalho,"Estr. Victor Dumas, 1.696  ",Santa Cruz,10.0,1.0,{2B379C87-CF97-43FB-8F42-C6647E36BD0C},10.11,,,,,,,,,,,,,33085099.0,ESCOLA MUNICIPAL RONALD DE CARVALHO,100.0,100,100,100,100,100.0,1.0,201.15,175.12,4.986793,5.0
379,-43.6892432150056,-22.9231177103896,16673.0,1019010,Escola Municipal José de Mello,"Praça da Legalidade, S/Nº  ",Santa Cruz,10.0,1.0,{4A31FB18-D19D-41F9-A7BB-658BD788FE87},10.11,,,,,,,,,,,,,33084785.0,ESCOLA MUNICIPAL JOSE DE MELLO,100.0,100,100,100,100,100.0,1.0,222.92,214.32,6.114978,6.1
380,-43.7139903795139,-22.8955568881329,16674.0,1019050,Escola Municipal Roberto Coelho,"Rua Biotina, 21 - Conj. Reta do Rio Grande",Santa Cruz,10.0,1.0,{91EA2D4D-6EDA-436B-84FE-76D5A4911C44},10.8,,,,,,,,,,,,,33085080.0,ESCOLA MUNICIPAL ROBERTO COELHO,100.0,100,100,100,100,100.0,1.0,225.98,215.88,6.201739,6.2
381,-43.3426206974274,-22.9381782006333,16676.0,716027,Escola Municipal 25 de Abril,"Rua Mamoré, 78  ",Freguesia (Jacarepaguá),7.0,1.0,{D8719A9A-2544-476D-8CA9-C73793C154EB},7.7,33077673.0,ESCOLA MUNICIPAL 25 DE ABRIL,100.0,100,100.0,100.0,100.0,1.0,252.27,263.49,5.262667,5.3,,,,,,,,,,,,,
382,-43.3511717661511,-22.9325426084054,16677.0,716029,Escola Municipal Virgilio Várzea,"Rua José Silva, 155  ",Pechincha,7.0,1.0,{29C82D7C-BDFA-4AE1-995F-AFCF266CD542},7.6,,,,,,,,,,,,,,,,,,,,,,,,,
383,-43.3604189522145,-22.9415678452387,16678.0,716030,Escola Municipal Juliano Moreira,"Rua Ministro Gabriel de Piza, 544  ",Pechincha,7.0,1.0,{453A106E-A58C-4A86-8F72-675734AA87FF},7.14,33078050.0,ESCOLA MUNICIPAL DORCELINA GOMES DA COSTA,100.0,100,100.0,100.0,100.0,1.0,247.29,247.88,4.9195,4.9,,,,,,,,,,,,,
384,-43.3546156598634,-22.9235525594064,16679.0,716031,Escola Municipal General João Mendonça Lima,"Rua Alberto Pasqualine, 455  ",Pechincha,7.0,1.0,{CE8364CE-5677-4D0A-912A-6DE0E2A6617C},7.6,,,,,,,,,,,,,,,,,,,,,,,,,
385,-43.364418720069,-22.9487866385232,16680.0,734002,Escola Municipal Professoranda Leila Barcellos de Carvalho,"Rua Jesse, 77  ",Cidade de Deus,7.0,1.0,{A61ED8FB-1D32-450C-B23C-AC5E76A9A396},7.15,,,,,,,,,,,,,33078076.0,ESCOLA MUNICIPAL PROFESSORANDA LEILA BARCELLOS DE CARVALHO,93.6,100,92.5,91.8,90.8,97.3,0.943489,186.15,163.66,4.49217,4.2
386,-43.3636011723015,-22.9304862341233,16681.0,716037,Escola Municipal Julio Verne,"Rua do Radialista, 196  ",Taquara,7.0,1.0,{EC1DFDF1-5995-43D9-A1AD-4B0072353018},7.5,,,,,,,,,,,,,33078068.0,ESCOLA MUNICIPAL JULIO VERNE,100.0,100,100,100,100,100.0,1.0,233.31,224.19,6.492715,6.5
387,-43.3782143324502,-22.951679838514,16682.0,716008,Escola Municipal Mano Décio da Viola,"Rua Zumba, S/Nº Lot. IV Centenário  ",Jacarepagua,7.0,1.0,{FE8FF98B-7022-4CF8-BF56-55FE64A218A1},7.12,,,,,,,,,,,,,,,,,,,,,,,,,
388,-43.3868921590395,-22.9173396275108,16684.0,716042,Escola Municipal Marechal Thaumaturgo de Azevedo,"Rua Salinópolis, 191  ",Taquara,7.0,1.0,{D4250DCC-1105-47A9-95FC-F13178F2245F},7.10,,,,,,,,,,,,,33078130.0,ESCOLA MUNICIPAL MARECHAL THAUMATURGO DE AZEVEDO,96.1,97.5,96.4,93,93.3,100.0,0.959681,235.3,212.85,6.324511,6.1
389,-43.3837590021222,-22.9249139733524,16685.0,716038,Escola Municipal Pedro Américo,"Pça. Sentinela, 12  ",Taquara,7.0,1.0,{6022D110-F0DC-4FFE-A874-3A076769D271},7.10,,,,,,,,,,,,,,,,,,,,,,,,,
390,-43.3602286161669,-22.9441820498598,16686.0,734003,Escola Municipal Avertano Rocha,"Rua Rebouças, 97  ",Cidade de Deus,7.0,1.0,{5C69227E-8793-4260-B831-A0D342A75B76},7.14,,,,,,,,,,,,,33077738.0,ESCOLA MUNICIPAL AVERTANO ROCHA,94.9,79.2,92.9,93.9,96.8,99.1,0.918079,198.95,187.02,5.161172,4.7
391,-43.1574325238982,-22.9461191835387,16687.0,204018,Escola Municipal Estácio de Sá,"Pça. Tenente-Coronel Siqueira, 22  ",Urca,2.0,1.0,{DA82DD30-A6B7-40C5-BAB0-63C4C2934748},2.1,33064970.0,ESCOLA MUNICIPAL ESTACIO DE SA,100.0,100,100.0,100.0,100.0,1.0,279.37,289.4,6.146167,6.1,33064970.0,ESCOLA MUNICIPAL ESTACIO DE SA,100.0,100,100,100,100,100.0,1.0,251.68,240.19,7.134197,7.1
392,-43.2968232124283,-22.812974609698,16688.0,431016,Classe em Cooperação Cruzada São Sebastião,"Rua da Democracia, 31  ",Parada de Lucas,4.0,1.0,{9E5DC1EB-DEAE-425B-9CB3-1E063C54FF1F},4.23,,,,,,,,,,,,,,,,,,,,,,,,,
393,-43.3904525151483,-22.8340120978302,16689.0,622011,Escola Municipal Professor Zituo Yoneshigue,"Rua Moraes Pinheiro, 1.140  ",Ricardo de Albuquerque,6.0,1.0,{D987A02F-6758-4854-A631-AF4B3DC3AF90},6.13,,,,,,,,,,,,,,,,,,,,,,,,,
394,-43.3409383725825,-22.9558129514598,16690.0,716011,Escola Municipal Marechal Canrobert Pereira da Costa,"Estr. Engenho d'Água, S/Nº  ",Anil,7.0,1.0,{27F8F575-6B54-4050-9015-83C03F421F5D},7.18,33078114.0,ESCOLA MUNICIPAL MARECHAL CANROBERT PEREIRA DA COSTA,97.4,99,95.3,98.3,97.5,0.97505,256.98,264.57,5.359167,5.2,,,,,,,,,,,,,
395,-43.3386363249412,-22.9638377995856,16691.0,716012,Escola Municipal Victor Hugo,"Rua Dom Casmurro, S/Nº  ",Anil,7.0,1.0,{22650FD5-5A40-4C69-8BC0-D155F34D980A},7.18,,,,,,,,,,,,,,,,,,,,,,,,,
396,-43.3588151991401,-22.9505654140198,16692.0,734005,Escola Municipal Alphonsus de Guimaraens,"Rua Edgard Werneck, 1.625  ",Cidade de Deus,7.0,1.0,{C4B26B02-D4B4-4F81-A3E7-92C3B90F9C9E},7.14,,,,,,,,,,,,,,,,,,,,,,,,,
397,-43.3547367199022,-22.9508414477879,16693.0,734010,Escola Municipal Pedro Aleixo,"Pça. da Bíblia, S/Nº  ",Cidade de Deus,7.0,1.0,{9FCB9637-B537-4E81-A02C-C7E0DD17D705},7.16,33078220.0,ESCOLA MUNICIPAL PEDRO ALEIXO,99.7,98.9,100.0,100.0,100.0,0.997227,242.93,251.39,4.905333,4.9,,,,,,,,,,,,,
398,-43.3296035505445,-22.9732132518943,16694.0,716033,Escola Municipal Rio das Pedras,"Rua Eng. Sousa Filho, S/Nº  ",Jacarepagua,7.0,1.0,{B8A4CF56-4F8A-404D-938D-AA63062E2DF1},7.22,,,,,,,,,,,,,,,,,,,,,,,,,
399,-43.3844162128657,-22.9437747819127,16695.0,716036,Escola Municipal Lincoln Bicalho Roque,"Rua Iperó, S/Nº  ",Curicica,7.0,1.0,{30A247DF-8C4F-41DA-9EC3-AA27A9526F9A},7.11,,,,,,,,,,,,,33078084.0,ESCOLA MUNICIPAL LINCOLN BICALHO ROQUE,97.3,98.2,97.5,96,97,98.0,0.973336,210.78,197.96,5.585845,5.4
400,-43.3644437611169,-22.9374512881901,16696.0,716053,Escola Municipal Professora Dyla Sylvia de Sá,"Rua Alm. Paulo Moreira da Silva, 299  ",Taquara,7.0,1.0,{80444069-B029-49C8-A4C8-8BCCE29E8EC8},7.14,,,,,,,,,,,,,33078262.0,ESCOLA MUNICIPAL PROFESSORA DYLA SYLVIA DE SA,100.0,100,100,100,100,100.0,1.0,225.14,208.91,6.058981,6.1
401,-43.3684249391068,-22.9361280785046,16697.0,716039,Escola Municipal Vítor Meireles,"Rua Joaquim Inácio Filho, 29  ",Taquara,7.0,1.0,{951455E6-A3F3-4252-8D44-8744DE08C9D2},7.13,,,,,,,,,,,,,33078386.0,ESCOLA MUNICIPAL VITOR MEIRELES,99.6,100,100,100,100,98.5,0.996964,223.14,209.28,6.027541,6.0
402,-43.3160609833673,-22.8254185262562,16698.0,514021,Escola Municipal Nun' Álvares Pereira,"Rua Beira Alta, S/Nº - Q. 4 Iapc",Irajá,5.0,1.0,{42D1D1C0-64B6-4D67-80B4-F8C99451C531},5.3,,,,,,,,,,,,,,,,,,,,,,,,,
403,-43.3840870928933,-22.9244548873913,16699.0,716040,Escola Municipal Eunice Weaver,"Rua da Tribuna, 47  ",Taquara,7.0,1.0,{BCE66216-3B3C-42E2-B6AC-95FAE6F42125},7.10,33077860.0,ESCOLA MUNICIPAL EUNICE WEAVER,100.0,100,100.0,100.0,100.0,1.0,256.14,264.24,5.339667,5.3,,,,,,,,,,,,,
404,-43.3715116957629,-22.9223586288844,16700.0,716041,Escola Municipal Barão da Taquara,"Av. Nelson Cardoso, 1.221  ",Taquara,7.0,1.0,{740617D8-6D72-45F7-896B-AB47C266024C},7.5,,,,,,,,,,,,,,,,,,,,,,,,,
405,-43.372395487708,-22.9291975186064,16701.0,716047,Escola Municipal Governador Carlos Lacerda,"Rua Nacional, 320  ",Taquara,7.0,1.0,{1B561DBA-9D3F-4FD9-9EE0-042ACCF29592},7.13,33077940.0,ESCOLA MUNICIPAL GOVERNADOR CARLOS LACERDA,97.8,-,95.0,98.3,100.0,0.977222,279.55,288.17,6.128667,6.0,,,,,,,,,,,,,
406,-43.3719917908692,-22.9135161381128,16702.0,716055,Escola Municipal Maestro Lorenzo Fernandes,"Rua São Calixto, 179  ",Tanque,7.0,1.0,{2A7F60D9-C1EC-4F21-9D51-38FE0B86B7D3},7.5,,,,,,,,,,,,,33078106.0,ESCOLA MUNICIPAL MAESTRO LORENZO FERNANDES,100.0,100,100,100,100,100.0,1.0,199.19,194.74,5.306116,5.3
407,-43.3717247076708,-22.9132133744087,16703.0,716056,Escola Municipal Noel Nutels,"Rua São Calixto, 509  ",Tanque,7.0,1.0,{6314C9E7-DF7E-4291-B1ED-42EF0FF41EFB},7.5,,,,,,,,,,,,,,,,,,,,,,,,,
408,-43.3868598187563,-22.9176880701216,16704.0,716045,Escola Municipal General Carlos Caetano Miragaya,"Rua Salinópolis, 155  ",Taquara,7.0,1.0,{7FF44972-2A28-4022-AEF3-FB055871F558},7.10,33077916.0,ESCOLA MUNICIPAL GENERAL CARLOS CAETANO MIRAGAYA,96.7,96.6,96.1,96.0,98.6,0.968137,260.4,264.63,5.417167,5.2,,,,,,,,,,,,,
409,-43.3655133612287,-22.9318967966702,16705.0,716046,Escola Municipal Professora Felicidade de Moura Castro,"Rua Moacir Campos, S/Nº  ",Taquara,7.0,1.0,{3BE5B75B-F3AC-4E59-9BD6-A94990AE1AA7},7.5,,,,,,,,,,,,,,,,,,,,,,,,,
410,-43.3111766332629,-22.9874051300708,16707.0,724001,Escola Municipal Lopes Trovão,"Estr. do Pica Pau, 96  ",Itanhangá,7.0,1.0,{6ECECFAF-2899-4DF0-BC26-FBE4D03432EB},7.24,,,,,,,,,,,,,,,,,,,,,,,,,
411,-43.302808702884,-23.0130566501041,16708.0,724002,Escola Municipal Almeida Garret,"Av. Gal. Guedes da Fontoura, 470  ",Barra da Tijuca,7.0,1.0,{0603BCAE-2247-4B7E-9CA6-06162A6AA832},7.30,,,,,,,,,,,,,,,,,,,,,,,,,
412,-43.3407715324575,-23.0032210032186,16709.0,724005,Escola Municipal República da Colômbia,"Rua Rosalina Brand, 200 - Riviera",Barra da Tijuca,7.0,1.0,{DAC84F0D-2EE8-45BA-8DEB-DDABA02F9E67},7.30,,,,,,,,,,,,,33087920.0,ESCOLA MUNICIPAL REPUBLICA DA COLOMBIA,99.8,100,100,100,99,100.0,0.997984,239.29,221.42,6.556474,6.5
413,-43.3279020779723,-23.010899261575,16710.0,724007,Escola Municipal Golda Meir,"Av. Lúcio Costa, 3.300 - Barramares",Barra da Tijuca,7.0,1.0,{CCBF85CF-D6EB-41A8-B1CC-0318A37D6484},7.30,,,,,,,,,,,,,,,,,,,,,,,,,
414,-43.3212205343866,-23.0095106849234,16711.0,724008,Escola Municipal Dom Pedro I,"Pça. Soldado Geraldo Cruz, 50  ",Barra da Tijuca,7.0,1.0,{53AA0FB7-C437-4050-98DF-EC0F9FEAC1D3},7.30,,,,,,,,,,,,,,,,,,,,,,,,,
415,-43.4279615831928,-23.0076005441325,16712.0,724010,Escola Municipal Frederico Trotta,"Rua Prof. Fausto Moreira, 200  ",Barra da Tijuca,7.0,1.0,{F122FD49-FBF3-4276-BB97-74F18E876FA5},7.30,33087822.0,ESCOLA MUNICIPAL FREDERICO TROTTA,87.6,89.6,86.7,81.0,92.4,0.872164,270.63,273.69,5.738667,5.0,,,,,,,,,,,,,
416,-43.4803480446551,-23.0197889557251,16713.0,724024,Escola Municipal Professor Carlos Delgado de Carvalho,"Rua Senador Rui Carneiro, 5  ",Recreio dos Bandeirantes,7.0,1.0,{6D2B36A3-F744-4FBD-9DD6-3781D8050BFA},7.28,,,,,,,,,,,,,33087890.0,ESCOLA MUNICIPAL PROFESSOR CARLOS DELGADO DE CARVALHO,100.0,100,100,100,100,100.0,1.0,216.98,208.12,5.888892,5.9
417,-43.3725081315466,-22.8465620265309,16715.0,622022,Escola Municipal Rose Klabin,"Rua Reginópolis, 135  ",Guadalupe,6.0,1.0,{A6E386DA-4CFB-4D97-8C03-C577996C83FE},6.16,33087342.0,ESCOLA MUNICIPAL ROSE KLABIN,100.0,100,100.0,100.0,100.0,1.0,239.36,249.48,4.814,4.8,,,,,,,,,,,,,
418,-43.6923746469346,-22.9230775964538,16717.0,1019019,Escola Municipal Fernando de Azevedo,"Rua das Palmeiras Imperiais, S/Nº",Santa Cruz,10.0,1.0,{C6202815-C3A4-4F31-B973-8341B5DFCCF5},10.11,33084688.0,ESCOLA MUNICIPAL FERNANDO DE AZEVEDO,100.0,100,100.0,100.0,100.0,1.0,239.09,253.33,4.873667,4.9,,,,,,,,,,,,,
419,-43.6555260158586,-22.9223693946095,16718.0,1019016,Escola Municipal Aldebarã,"Av. Antares - Rua X, S/Nº ",Santa Cruz,10.0,1.0,{D6E0EA44-DDCE-41E2-B965-7B5097C4E692},10.14,33084580.0,ESCOLA MUNICIPAL ALDEBARA,100.0,100,100.0,100.0,100.0,1.0,224.85,214.63,3.991333,4.0,,,,,,,,,,,,,
420,-43.6616380971076,-22.9216263172736,16719.0,1019017,Escola Municipal Otelo de Souza Reis,"Av. Antares, S/Nº  ",Santa Cruz,10.0,1.0,{53E4C9BF-64B4-429B-89C8-68BD4C55C19E},10.14,,,,,,,,,,,,,33084890.0,ESCOLA MUNICIPAL OTELO DE SOUZA REIS,100.0,100,100,100,100,100.0,1.0,190.65,172.44,4.737684,4.7
421,-43.1978524267824,-22.9762266837693,16720.0,206007,Escola Municipal Edna Poncioni Ferreira,"Pça. Benedito Cerqueira, S/Nº  ",Lagoa,2.0,1.0,{EAAE5B1E-3D5C-4D70-9719-E5038DB042C2},2.4,,,,,,,,,,,,,,,,,,,,,,,,,
422,-43.3479678024704,-22.9388624393396,16721.0,716028,Classe em Cooperação Paroquial Nossa Senhora do Loreto,"Ladeira da Freguesia, S/Nº  ",Freguesia (Jacarepaguá),7.0,1.0,{A291A73E-7E34-4497-B9B0-0B7C79106E46},7.7,,,,,,,,,,,,,,,,,,,,,,,,,
423,-43.1761064973597,-22.9256190973354,16722.0,204008,Escola Municipal Vital Brasil,"Rua Silveira Martins, 80 - Fundos",Flamengo,2.0,1.0,{6F065D7B-9BBD-4758-92A0-BA571D1D6AF9},2.2,,,,,,,,,,,,,33064210.0,ESCOLA MUNICIPAL VITAL BRASIL,100.0,100,100,100,100,100.0,1.0,222.26,203.44,5.904565,5.9
424,-43.1821510251598,-22.9181669978758,16723.0,123001,Escola Municipal Machado de Assis,"Rua Dias de Barros, 50  ",Santa Teresa,1.0,1.0,{E27065F9-A49C-4472-AD84-7D3EC67DFF4D},1.8,,,,,,,,,,,,,33087490.0,ESCOLA MUNICIPAL MACHADO DE ASSIS,91.2,90,92.3,80.8,91.1,100.0,0.904183,216.93,211.3,5.945756,5.4
425,-43.1962157011937,-22.9093997957536,16725.0,102005,Escola Municipal Calouste Gulbenkian,"Rua Prof.Clementino Fraga, S/Nº  ",Centro,1.0,1.0,{6A157B57-6A00-4E2B-A447-7566BE3AE3B7},1.7,33062765.0,ESCOLA MUNICIPAL CALOUSTE GULBENKIAN,95.7,96.7,96.4,92.6,98.4,0.959775,257.64,258.08,5.262,5.1,,,,,,,,,,,,,
426,-43.2240374869862,-22.9144801225594,16726.0,209004,Escola Municipal Conselheiro Mayrink,"Pça. General Portinho, 2  ",Maracanã,2.0,1.0,{D859E987-BFB3-4CF4-9AD8-7EDB6392BFE1},2.15,,,,,,,,,,,,,,,,,,,,,,,,,
427,-43.2369670570261,-22.9168412995474,16727.0,209005,Escola Municipal Barão Homem de Mello,"Rua Alm. João Cândido Brasil, 352  ",Maracanã,2.0,1.0,{5C0FC646-C250-44E5-8DBA-2074BF2EE7EE},2.15,,,,,,,,,,,,,33068232.0,ESCOLA MUNICIPAL BARAO HOMEM DE MELLO,100.0,100,100,100,100,100.0,1.0,235.51,233.9,6.711246,6.7
428,-43.2208222047687,-22.9205720572915,16728.0,208013,Escola Municipal Mário da Veiga Cabral,"Av. Mello Mattos, 34  ",Tijuca,2.0,1.0,{89FB209F-651F-4AB6-A6B8-8B7B87B3588D},2.12,,,,,,,,,,,,,,,,,,,,,,,,,
429,-43.2591701638435,-22.9158292871071,16729.0,209012,Escola Municipal Mário de Andrade,"Rua Joubert de Carvalho, S/Nº  ",Vila Isabel,2.0,1.0,{D9D01A5F-65A0-4318-BE7B-78F527366134},2.17,,,,,,,,,,,,,33068348.0,ESCOLA MUNICIPAL MARIO DE ANDRADE,100.0,100,100,100,100,100.0,1.0,196.78,185.97,5.100669,5.1
430,-43.2624795833738,-22.915619343068,16730.0,209011,Escola Municipal Noel Rosa,"Rua Barão do Bom Retiro, 1.745  ",Vila Isabel,2.0,1.0,{2B1E37BE-DDD2-45B4-96E0-A68D2FD254DC},2.17,,,,,,,,,,,,,,,,,,,,,,,,,
431,-43.2329134586387,-22.929073046914,16731.0,208006,Escola Municipal Prudente de Moraes,"Rua Enes de Souza, 36  ",Tijuca,2.0,1.0,{75B7A1E7-4740-490C-BEA4-7D548CB5C1A0},2.13,,,,,,,,,,,,,33067198.0,ESCOLA MUNICIPAL PRUDENTE DE MORAES,100.0,100,100,100,100,100.0,1.0,207.14,200.58,5.564015,5.6
432,-43.2379309853414,-22.9268544374274,16732.0,208003,Escola Municipal Laudimia Trotta,"Rua Antonio Basílio, 370  ",Tijuca,2.0,1.0,{46F9AE75-7F46-4E7E-9808-B95F82F49E33},2.13,33067139.0,ESCOLA MUNICIPAL LAUDIMIA TROTTA,98.0,93.8,100.0,97.6,98.4,0.973959,248.18,249.34,4.958667,4.8,,,,,,,,,,,,,
433,-43.2377975436558,-22.898500550314,16734.0,107009,Escola Municipal Uruguai,"Rua Ana Néri, 192  ",Benfica,1.0,1.0,{D1014620-FAF6-4420-932E-432DF8E72E02},1.2,33066353.0,ESCOLA MUNICIPAL URUGUAI,99.7,98.8,100.0,100.0,100.0,0.996973,224.51,225.9,4.1735,4.2,,,,,,,,,,,,,
434,-43.2362436857312,-22.8895869449632,16736.0,107013,Escola Municipal Alice do Amaral Peixoto,"Rua Ébano, 187  ",Benfica,1.0,1.0,{7756117F-F4BE-4A7D-9A49-D5DA4588FC18},1.2,,,,,,,,,,,,,33066205.0,ESCOLA MUNICIPAL ALICE DO AMARAL PEIXOTO,99.9,100,100,100,99.2,100.0,0.99839,195.99,181.08,4.996684,5.0
435,-43.2730648144624,-22.8937581437389,16737.0,313025,Escola Municipal Professor Visitação,"Rua Ferreira de Andrade, 209 - Fundos",Cachambi,3.0,1.0,{A48FDF04-C458-4D5B-93C3-F432AA8CE1DB},3.10,,,,,,,,,,,,,,,,,,,,,,,,,
436,-43.2865115069073,-22.9091839586088,16739.0,313019,Escola Municipal Affonso Taunay,"Rua Vilela Tavares, 211  ",Meier,3.0,1.0,{A1621083-CF25-47E7-95A5-C8442BB4C5BC},3.4,,,,,,,,,,,,,,,,,,,,,,,,,
437,-43.2356207315646,-22.9937103389524,16741.0,206021,Escola Municipal Almirante Tamandaré,"Av. Presidente João Goulart, 296  ",Vidigal,2.0,1.0,{B4D8A0A2-1CE7-43F4-A210-00B2FC87459C},2.5,,,,,,,,,,,,,,,,,,,,,,,,,
438,-43.2337248306403,-22.9781710263389,16742.0,206018,Escola Municipal Luiz Delfino,"Rua Marques de São Vicente, 238  ",Gávea,2.0,1.0,{F28B8207-D0C4-424C-87BD-03D9525B6B81},2.6,,,,,,,,,,,,,,,,,,,,,,,,,
439,-43.2268972696193,-22.9732828524408,16743.0,206015,Escola Municipal Manoel Cícero,"Pça. Santos Dumont, 86  ",Gávea,2.0,1.0,{D182BFF5-2471-44BC-851B-65C1072418CD},2.6,,,,,,,,,,,,,,,,,,,,,,,,,
440,-43.3570643887915,-22.8036147609388,16748.0,625022,Escola Municipal Manuel de Abreu,"Rua Auta de Sousa, S/Nº  ",Pavuna,6.0,1.0,{D5A752D3-CD61-4C2D-879D-B9D5CFCC59AA},6.1,,,,,,,,,,,,,33087180.0,ESCOLA MUNICIPAL MANUEL DE ABREU,100.0,100,100,100,100,100.0,1.0,213.68,202.03,5.715188,5.7
